10 22 68
10 23 68
10 24 68
10 21 68
10 22 68
10 23 68
10 25 68
10 24 68
10 24 68
10 23 68
20 64 176
20 62 176
20 62 176
20 65 176
20 64 176
20 66 176
20 62 176
20 64 176
20 66 176
20 66 176
30 112 296
30 111 296
30 111 296
30 116 296
30 111 296
30 111 296
30 114 296
30 112 296
30 112 296
30 108 296
40 168 432
40 164 432
40 167 432
40 170 432
40 166 432
40 169 432
40 167 432
40 167 432
40 165 432
40 168 432
50 226 572
50 223 572
50 224 572
50 223 572
50 223 572
50 224 572
50 218 572
50 216 572
50 215 572
50 219 572
60 278 712
60 275 712
60 283 712
60 282 712
60 289 712
60 280 712
60 275 712
60 284 712
60 289 712
60 291 712
70 342 864
70 345 864
70 341 864
70 342 864
70 349 864
70 343 864
70 345 864
70 347 864
70 346 864
70 344 864
80 415 1024
80 406 1024
80 410 1024
80 408 1024
80 407 1024
80 407 1024
80 406 1024
80 412 1024
80 407 1024
80 408 1024
90 479 1184
90 472 1184
90 475 1184
90 479 1184
90 472 1184
90 482 1184
90 473 1184
90 472 1184
90 475 1184
90 470 1184
100 539 1344
100 532 1344
100 537 1344
100 539 1344
100 545 1344
100 538 1344
100 538 1344
100 548 1344
100 540 1344
100 534 1344
110 608 1504
110 601 1504
110 607 1504
110 610 1504
110 607 1504
110 612 1504
110 617 1504
110 611 1504
110 612 1504
110 621 1504
120 689 1664
120 670 1664
120 675 1664
120 686 1664
120 678 1664
120 684 1664
120 682 1664
120 679 1664
120 679 1664
120 680 1664
130 743 1828
130 747 1828
130 748 1828
130 754 1828
130 751 1828
130 741 1828
130 749 1828
130 752 1828
130 742 1828
130 754 1828
140 826 2008
140 831 2008
140 832 2008
140 818 2008
140 824 2008
140 828 2008
140 823 2008
140 833 2008
140 824 2008
140 834 2008
150 892 2188
150 897 2188
150 890 2188
150 907 2188
150 898 2188
150 911 2188
150 900 2188
150 893 2188
150 906 2188
150 900 2188
160 982 2368
160 982 2368
160 973 2368
160 976 2368
160 970 2368
160 955 2368
160 971 2368
160 966 2368
160 968 2368
160 979 2368
170 1038 2548
170 1033 2548
170 1045 2548
170 1048 2548
170 1045 2548
170 1063 2548
170 1039 2548
170 1047 2548
170 1043 2548
170 1049 2548
180 1126 2728
180 1119 2728
180 1125 2728
180 1127 2728
180 1127 2728
180 1130 2728
180 1121 2728
180 1131 2728
180 1126 2728
180 1137 2728
190 1196 2908
190 1216 2908
190 1200 2908
190 1201 2908
190 1211 2908
190 1192 2908
190 1199 2908
190 1199 2908
190 1202 2908
190 1198 2908
200 1282 3088
200 1285 3088
200 1282 3088
200 1279 3088
200 1269 3088
200 1283 3088
200 1286 3088
200 1266 3088
200 1289 3088
200 1284 3088
