10 45 135
20 190 570
30 435 1305
40 780 2340
50 1225 3675
60 1770 5310
70 2415 7245
80 3160 9480
90 4005 12015
100 4950 14850
110 5995 17985
120 7140 21420
130 8385 25155
140 9730 29190
150 11175 29190
160 12720 29190
170 14365 29190
180 16110 29190
190 17955 29190
200 19900 29190
